id,product_hash,category_id,name,slug,description,price,available_item_count,metadata_json
e03b7eff-df35-8e01-749c-04b79c1e1980,f93d86925f7fc96d0e99590b6c7ecd07c066fff25fec823acea43878cbed5c73,436dcd7c-1680-aad7-4027-de0662e17e99,RedmiBook Pro 15,xiaomi-redmibook-pro-15,Performance laptop for creators.,4999.0,603,{}
908b1cc6-4100-d9ba-8a61-7176d6b965a4,c0d9cd108488313cd984602ec266fde6486146890a86be1392cbc19cdffc5741,436dcd7c-1680-aad7-4027-de0662e17e99,RedmiBook 14,xiaomi-redmibook-14,Affordable and lightweight 14-inch laptop.,3499.0,614,{}
14ab6c09-7a7f-9c0c-3b05-e6a41996df8d,1c47d070680b8b8cb9d69bbd85a09d67b4cbdacb78559df782557835c2a20c48,8c73ce0f-a73f-964b-add5-367f8ecd0ea5,Xiaomi Watch S4,xiaomi-xiaomi-watch-s4,Premium smartwatch with 1.43-inch AMOLED.,1299.0,60,{}
3bd7e408-9728-9b94-df4f-553f1a745474,babf1dd8239cd272ea4eb3bdae3cd148fc6ee68653ad9067404fb973cc1ff58e,8c73ce0f-a73f-964b-add5-367f8ecd0ea5,Xiaomi Smart Band 9,xiaomi-xiaomi-smart-band-9,Feature-packed fitness tracker with AMOLED display.,249.0,278,{}
70ab15f2-afdf-da69-8ac4-54712a40a9d3,3b89a101997c76e42978b102be557824ff5f1fe65f96177308363d2b0d4382db,8c73ce0f-a73f-964b-add5-367f8ecd0ea5,Xiaomi Buds 5 Pro,xiaomi-xiaomi-buds-5-pro,Premium TWS earbuds with Hi-Res audio.,799.0,656,{}
d4d58446-5bee-d745-ab68-221cefd775c5,7dc60b708cc5146d27d7455c58cec678f5c4382b3c313478504cca8e6b55d4df,8c73ce0f-a73f-964b-add5-367f8ecd0ea5,Redmi Watch 5,xiaomi-redmi-watch-5,Affordable smartwatch with GPS.,599.0,834,{}
a7d6055a-6754-bb85-341c-58c11046f033,56d28369533e16f8a73dd53b553cd35caa82dad27863e17a9494860f65fa393c,cd7e6a06-552c-f13b-4faa-e792de547843,Xiaomi Buds 5,xiaomi-xiaomi-buds-5,TWS earbuds with active noise cancellation.,499.0,108,{}
7f749b59-a21f-06c7-a4a4-c04e2a4747d9,0835d31db706f67441fa2cdd0ff30106e40df3482a23ede42ff639820b0e9205,cd7e6a06-552c-f13b-4faa-e792de547843,Xiaomi Sound Pro,xiaomi-xiaomi-sound-pro,Premium smart speaker with Hi-Res audio.,999.0,76,{}
8227d2bc-4287-4da0-345f-8717e9650b0b,36e4674b56106637e6469fce58b20d1877d477de0b563b7619d143c27731133f,cd7e6a06-552c-f13b-4faa-e792de547843,Redmi Buds 6,xiaomi-redmi-buds-6,Affordable TWS earbuds with good sound.,199.0,955,{}
d4cb2c83-e5f8-e225-1b64-be26bd3e65ba,4f41149fad6a4bd4faba8c71ac8ab0a7c60761f8d014eebc67b62df1b9ca3f6b,cd7e6a06-552c-f13b-4faa-e792de547843,Xiaomi Bluetooth Speaker,xiaomi-xiaomi-bluetooth-speaker,Portable Bluetooth speaker with IP67 rating.,299.0,805,{}
39bf0f52-f244-5d00-c3b1-c5c1d2d39ca4,144c263fa0f0138c0e6532f62151e8b71700226f682eaa4b3a77b7a0b39216af,3b70b164-2842-c7a1-1b59-57994895c6d8,Xiaomi Smart Air Purifier 4 Pro,xiaomi-xiaomi-smart-air-purifier-4-pro,Smart air purifier with OLED display.,1999.0,692,{}
bf4c3455-5787-fd71-a47b-03d662f1c110,a6172e4fdcbbfed56048abd0c63003c1e4913fb2efe06480880006f51a8ba0e6,3b70b164-2842-c7a1-1b59-57994895c6d8,Xiaomi Robot Vacuum X20+,xiaomi-xiaomi-robot-vacuum-x20,Self-emptying robot vacuum with LiDAR.,3999.0,642,{}
e8e89bdb-c2ff-0c1d-e772-49631226bc96,0f8bbe163ca5623c55689aac4a27a7e75ac49ff413c65b2046d9c7231c8d3c9a,3b70b164-2842-c7a1-1b59-57994895c6d8,Xiaomi Smart Camera C500,xiaomi-xiaomi-smart-camera-c500,5MP PTZ indoor security camera.,399.0,103,{}
e48a5633-bf79-0886-5634-d8f2f6b0b989,4714a9dc3b82ba4c621e9ca607d8a17400602d47fdc973a9ed90e37b87f3a382,3b70b164-2842-c7a1-1b59-57994895c6d8,Xiaomi Smart Door Lock Pro,xiaomi-xiaomi-smart-door-lock-pro,3D facial recognition smart door lock.,1599.0,401,{}
7f114a4d-544b-0db0-37e9-9164f92abc41,1f04b757501e0872c990bd2ac2ec0aa077d51b861cc1935fdca0609e8ebdde00,3b70b164-2842-c7a1-1b59-57994895c6d8,Xiaomi Smart LED Bulb,xiaomi-xiaomi-smart-led-bulb,Wi-Fi enabled smart LED bulb.,99.0,504,{}
8473a46d-92c6-88e7-afb4-c4f772c6bfc0,75dc0a451f173db3458ee481f5ef2ee2f535bef2aef63ea0f1943bb3b5e4e805,ff6d36a4-c33a-f597-2a64-4329060aa4ce,Xiaomi TV S Pro 85,xiaomi-xiaomi-tv-s-pro-85,85-inch Mini-LED 4K TV with 144Hz.,8999.0,230,{}
d2ff0d00-6e2a-55f8-dbce-cbc414eab44f,aeface9749ff0353bfcadfb4b9457b2115e1ecb2b1d66498099c6d4f7dbfde66,ff6d36a4-c33a-f597-2a64-4329060aa4ce,Xiaomi TV A Pro 65,xiaomi-xiaomi-tv-a-pro-65,65-inch 4K QLED TV with Google TV.,3999.0,190,{}
3fa00e75-4734-bb32-1412-d0b80629ac24,df1c8a05b430b1fa0e46205fc0d1fed3140672127a9bfbefba0fe72025f57444,ff6d36a4-c33a-f597-2a64-4329060aa4ce,Xiaomi TV A 55,xiaomi-xiaomi-tv-a-55,55-inch 4K smart TV with Dolby Vision.,2999.0,354,{}
fcd7cb38-d3b6-8277-6b06-f65f18913ed3,da465a245faa1600621f4102513286d9a9c111507b993f281d971754787a913c,b45eb8df-1bf2-a28b-08f6-e43a23b0ba65,Xiaomi Air Conditioner,xiaomi-xiaomi-air-conditioner,Energy-efficient inverter AC with smart control.,2999.0,951,{}
ae6a1f34-09ff-a0aa-cb02-b5e1a33508c8,5158d8bfc68acd4f1240ba06830c05f7bcea11095cfab0b00390da95d062b35f,b45eb8df-1bf2-a28b-08f6-e43a23b0ba65,Xiaomi Refrigerator 500L,xiaomi-xiaomi-refrigerator-500l,Large capacity smart refrigerator.,3999.0,310,{}
cfc0146a-7ccc-bfc6-2095-65de60799193,1caec1678f12156c6506eb938c43293a916564fb1816559900c536f029506e01,b45eb8df-1bf2-a28b-08f6-e43a23b0ba65,Xiaomi Washing Machine Pro,xiaomi-xiaomi-washing-machine-pro,Smart front-load washing machine with steam.,2999.0,634,{}
c84074b0-7fb6-e410-5bb6-f2375981e314,b205120d4d33688a91d2ddefa1e6c8c0447015515d46aee89e5264ca2c2e36e7,942e1717-c482-6e1f-3445-af707b1ea82f,Xiaomi 120W GaN Charger,xiaomi-xiaomi-120w-gan-charger,Compact 120W GaN fast charger.,199.0,397,{}
a773c8c5-b2f4-89cf-c07b-d7095666f070,26a63b69b11ce1b34fc952b206e3902f47bf45b5bb702178b2fa597724b8f26f,942e1717-c482-6e1f-3445-af707b1ea82f,Xiaomi Power Bank 20000mAh,xiaomi-xiaomi-power-bank-20000mah,High-capacity power bank with 50W fast charging.,199.0,203,{}
c6445fc3-2afd-9368-b1cf-5c167e1c1e7a,49d6158477239e2de32d44654626973ae9524d2268bdff6bf34b6eaa80c8bc73,942e1717-c482-6e1f-3445-af707b1ea82f,Xiaomi Wireless Car Charger 50W,xiaomi-xiaomi-wireless-car-charger-50w,50W fast wireless car charger.,249.0,354,{}
15b142d6-3c0c-994a-17d9-6792c98c7270,4724d1484471a9eb8a1ceb1e4abab5765506cd40583bb6f11305a6ead43abf8c,942e1717-c482-6e1f-3445-af707b1ea82f,"Xiaomi USB-C Cable (Braided, 1m)",xiaomi-xiaomi-usb-c-cable-braided-1m,Durable braided USB-C cable.,49.0,920,{}
